Time,Time [s],CPU_Usage,Memory_Usage,Network_Usage,Temperature,,,Time Interval,LL,UL,Mean_CPU_Usage,Mean_Memory_Usage,Mean_Network_Usage,Mean_Temperature
14-07-2024 13:42,8022,49.84305677,5.887621108,46.35583387,34.72841347,,,,,,,,,
14-07-2024 13:43,8023,49.66316321,5.763117492,46.20830285,35.05347924,,,,,,,,,
14-07-2024 13:44,8024,49.47389604,5.637222446,46.061082,34.55249148,,,,,,,,,
14-07-2024 13:45,8025,49.27529609,5.510014405,45.91417412,35.28532355,,,,,,,,,
14-07-2024 13:46,8026,49.06740707,5.381572718,45.76758201,35.08948383,,,,,,,,,
14-07-2024 13:47,8027,48.85027558,5.251977601,45.62130846,34.99719171,,,,,,,,,
14-07-2024 13:48,8028,48.62395103,5.121310074,45.47535626,34.6082201,,,,,,,,,
14-07-2024 13:49,8029,48.38848569,11.38965191,45.32972818,35.29715436,,,,,,,,,
14-07-2024 13:50,8030,48.14393467,10.64804505,45.184427,35.36440189,,,,,,,,,
14-07-2024 13:51,8031,47.89035584,9.963571005,45.03945549,35.15881528,,,,,,,,,
14-07-2024 13:52,8032,47.6278099,9.33079804,44.8948164,35.16399869,,,,,,,,,
14-07-2024 13:53,8033,47.3563603,8.744819815,44.75051248,34.33690933,,,,,,,,,
14-07-2024 13:54,8034,47.07607324,8.201205374,44.60654649,33.91294841,,,,,,,,,
14-07-2024 13:55,8035,46.78701765,7.695953887,44.46292117,35.0680753,,,,,,,,,
14-07-2024 13:56,8036,46.48926518,7.225453707,44.31963924,34.99323318,,,,,,,,,
14-07-2024 13:57,8037,46.18289015,6.786445305,44.17670344,34.83177474,,,,,,,,,
14-07-2024 13:58,8038,45.86796957,6.375987732,44.0341165,34.89168722,,,,,,,,,
14-07-2024 13:59,8039,45.54458307,3.636999841,43.89188111,34.08098974,,,,,,,,,
14-07-2024 14:00,8040,45.21281292,3.5,43.75,34.07043204,,,,,,,,,
14-07-2024 14:01,8041,44.87274397,3.488678069,43.60847586,33.95793394,,,,,,,,,
14-07-2024 14:02,8042,44.52446363,3.477384911,43.46731139,33.2418556,,,,,,,,,
14-07-2024 14:03,8043,44.16806188,3.466120742,43.32650927,34.38345071,,,,,,,,,
14-07-2024 14:04,8044,43.8036312,3.454885775,43.18607219,34.43712975,,,,,,,,,
14-07-2024 14:05,8045,43.43126654,3.443680226,43.04600282,34.45802237,,,,,,,,,
14-07-2024 14:06,8046,43.05106535,3.432504306,42.90630382,33.78359456,,,,,,,,,
14-07-2024 14:07,8047,42.66312747,3.421358229,42.76697786,33.52638177,,,,,,,,,
14-07-2024 14:08,8048,42.26755515,3.410242207,42.62802759,33.59532839,,,,,,,,,
14-07-2024 14:09,8049,41.86445303,3.399156452,42.48945565,33.51755572,,,,,,,,,
14-07-2024 14:10,8050,41.45392805,3.388101175,42.35126469,32.71759667,,,,,,,,,
14-07-2024 14:11,8051,41.0360895,3.377076586,42.21345732,33.81123344,,,,,,,,,
14-07-2024 14:12,8052,40.61104889,3.366082895,42.07603619,34.02714805,,,,,,,,,
14-07-2024 14:13,8053,40.17892001,3.355120311,41.93900389,33.65561312,,,,,,,,,
14-07-2024 14:14,8054,39.73981883,3.344189044,41.80236305,33.49991125,,,,,,,,,
14-07-2024 14:15,8055,39.2938635,3.333289301,41.66611626,33.11569988,,,,,,,,,
14-07-2024 14:16,8056,38.8411743,3.32242129,41.53026612,33.75039919,,,,,,,,,
14-07-2024 14:17,8057,38.38187361,3.311585217,41.39481521,33.26499167,,,,,,,,,
14-07-2024 14:18,8058,37.91608585,3.300781289,41.25976612,32.63829627,,,,,,,,,
14-07-2024 14:19,8059,37.44393749,3.290009712,41.1251214,33.84749391,,,,,,,,,
14-07-2024 14:20,8060,36.96555696,3.279270691,40.99088364,33.44690823,,,,,,,,,
14-07-2024 14:21,8061,36.48107466,3.26856443,40.85705537,33.88812656,,,,,,,,,
14-07-2024 14:22,8062,35.99062287,3.257891133,40.72363916,33.57862054,,,,,,,,,
14-07-2024 14:23,8063,35.49433576,3.247251003,40.59063754,32.62171803,,,,,,,,,
14-07-2024 14:24,8064,34.99234929,3.236644243,40.45805304,32.72615974,,,,,,,,,
14-07-2024 14:25,8065,34.48480124,3.226071055,40.32588819,33.3094484,,,,,,,,,
14-07-2024 14:26,8066,33.97183111,3.21553164,40.1941455,32.15051438,,,,,,,,,
14-07-2024 14:27,8067,33.45358011,3.205026198,160.0628275,45.50008992,,,,,,,,,
14-07-2024 14:28,8068,32.93019111,3.194554931,148.5124268,43.62745337,,,,,,,,,
14-07-2024 14:29,8069,32.40180858,3.184118036,138.0491658,42.7774884,,,,,,,,,
14-07-2024 14:30,8070,31.86857856,3.173715713,128.5696329,41.52268513,,,,,,,,,
14-07-2024 14:31,8071,31.33064865,3.16334816,119.9802575,40.47411961,,,,,,,,,
14-07-2024 14:32,8072,30.78816788,3.153015574,112.1963738,39.46857874,,,,,,,,,
14-07-2024 14:33,8073,30.24128675,3.142718152,105.1413732,38.77928591,,,,,,,,,
14-07-2024 14:34,8074,29.69015715,3.13245609,98.74593758,36.8214849,,,,,,,,,
14-07-2024 14:35,8075,29.13493229,3.122229583,92.94734549,37.80183064,,,,,,,,,
14-07-2024 14:36,8076,28.57576671,3.112038827,87.6888445,38.02703164,,,,,,,,,
14-07-2024 14:37,8077,28.01281618,3.101884014,38.77355018,31.57422979,,,,,,,,,
14-07-2024 14:38,8078,27.44623769,3.091765339,38.64706674,31.18444753,,,,,,,,,
14-07-2024 14:39,8079,26.87618936,3.081682994,38.52103743,32.63227461,,,,,,,,,
14-07-2024 14:40,8080,26.30283044,3.071637171,38.39546464,31.96578834,,,,,,,,,
14-07-2024 14:41,8081,25.72632125,3.061628061,38.27035076,32.1581612,,,,,,,,,
14-07-2024 14:42,8082,25.1468231,3.051655855,38.14569819,31.88606778,,,,,,,,,
14-07-2024 14:43,8083,24.56449826,3.041720743,38.02150928,31.09910387,,,,,,,,,
14-07-2024 14:44,8084,23.97950995,3.031822913,37.89778641,31.94533993,,,,,,,,,
14-07-2024 14:45,8085,23.39202222,3.021962555,37.77453193,31.17235774,,,,,,,,,
14-07-2024 14:46,8086,22.80219994,3.012139855,37.65174819,30.93362182,,,,,,,,,
14-07-2024 14:47,8087,22.21020875,3.002355002,37.52943752,31.5934165,,,,,,,,,
14-07-2024 14:48,8088,21.61621501,2.992608181,37.40760226,31.28802992,,,,,,,,,
14-07-2024 14:49,8089,21.02038574,2.982899578,37.28624472,31.3355205,,,,,,,,,
14-07-2024 14:50,8090,20.42288857,2.973229377,37.16536721,31.24488089,,,,,,,,,
14-07-2024 14:51,8091,59.8238917,2.963597763,37.04497204,35.3983955,,,,,,,,,
14-07-2024 14:52,8092,55.41706055,2.95400492,36.9250615,35.17796915,,,,,,,,,
14-07-2024 14:53,8093,51.37130426,2.944451029,36.80563786,34.21790838,,,,,,,,,
14-07-2024 14:54,8094,47.65232102,9.334936273,36.68670341,35.0896953,,,,,,,,,
14-07-2024 14:55,8095,44.22908977,8.716420308,36.56826041,34.51722252,,,,,,,,,
14-07-2024 14:56,8096,41.07355799,8.155901708,36.45031111,33.93786544,,,,,,,,,
14-07-2024 14:57,8097,38.16035915,7.647865233,36.33285776,32.9267298,,,,,,,,,
14-07-2024 14:58,8098,35.46655708,7.187320502,36.21590259,33.37683013,,,,,,,,,
14-07-2024 14:59,8099,32.9714147,6.769752049,36.09944783,32.79784894,,,,,,,,,
14-07-2024 15:00,8100,30.65618467,6.391074127,35.98349571,31.63191394,,,,,,,,,
14-07-2024 15:01,8101,14.34721937,6.047589817,39.35799808,30.38315131,,,,,,,,,
14-07-2024 15:02,8102,14.30124326,5.735954023,42.72875553,30.66910914,,,,,,,,,
14-07-2024 15:03,8103,14.25547085,5.453139992,166.0915234,42.98343355,,,,,,,,,
14-07-2024 15:04,8104,14.20990299,2.841980599,158.0225577,41.95962334,,,,,,,,,
14-07-2024 15:05,8105,14.16454057,2.832908114,151.0238596,42.22039195,,,,,,,,,
14-07-2024 15:06,8106,14.11938443,2.823876887,144.9878167,41.23418821,,,,,,,,,
14-07-2024 15:07,8107,14.07443545,2.81488709,139.8166837,41.11201114,,,,,,,,,
14-07-2024 15:08,8108,14.02969448,2.805938895,135.4216509,39.66573115,,,,,,,,,
14-07-2024 15:09,8109,13.98516236,2.797032472,131.7220017,39.07949571,,,,,,,,,
14-07-2024 15:10,8110,13.94083995,2.78816799,128.6443507,39.10574769,,,,,,,,,
14-07-2024 15:11,8111,13.89672809,2.779345618,192.2024796,46.23431449,,,,,,,,,
14-07-2024 15:12,8112,13.85282762,2.770565524,183.8862235,45.42501862,,,,,,,,,
14-07-2024 15:13,8113,13.80913937,2.761827875,176.6076535,44.2043138,,,,,,,,,
14-07-2024 15:14,8114,13.76566419,2.753132838,170.2595032,43.83904477,,,,,,,,,
14-07-2024 15:15,8115,13.72240289,2.744480578,164.7444127,42.86783162,,,,,,,,,
14-07-2024 15:16,8116,13.6793563,2.735871259,159.9739963,42.27610315,,,,,,,,,
14-07-2024 15:17,8117,13.63652523,2.727305047,155.8679998,42.42200981,,,,,,,,,
14-07-2024 15:18,8118,13.59391052,2.718782103,152.353538,42.1980674,,,,,,,,,
14-07-2024 15:19,8119,13.55151295,2.710302591,149.3644056,42.45787547,,,,,,,,,
14-07-2024 15:20,8120,13.50933335,2.701866671,146.8404535,40.80595498,,,,,,,,,
14-07-2024 15:21,8121,13.46737252,2.693474504,198.8291823,45.93736084,,,,,,,,,
14-07-2024 15:22,8122,13.42563125,2.68512625,191.9281017,45.55622097,,,,,,,,,
14-07-2024 15:23,8123,13.38411034,2.676822068,185.8326614,45.4959583,,,,,,,,,
14-07-2024 15:24,8124,13.34281058,2.668562116,180.4551882,45.6505411,,,,,,,,,
14-07-2024 15:25,8125,13.30173275,2.660346551,175.7161725,44.23865157,,,,,,,,,
14-07-2024 15:26,8126,13.26087765,2.652175529,171.5435059,43.31460109,,,,,,,,,
14-07-2024 15:27,8127,13.22024604,2.644049207,167.8717902,42.80407421,,,,,,,,,
14-07-2024 15:28,8128,13.1798387,2.635967739,200,46.29035411,,,,,,,,,
14-07-2024 15:29,8129,13.13965639,2.627931279,200,46.69144903,,,,,,,,,
14-07-2024 15:30,8130,13.0996999,2.619939979,200,46.92825832,,,,,,,,,
14-07-2024 15:31,8131,13.05996996,2.611993992,200,46.67648583,,,,,,,,,
14-07-2024 15:32,8132,13.02046735,2.60409347,200,46.20253369,,,,,,,,,
14-07-2024 15:33,8133,12.98119281,2.596238562,196.591207,45.56289584,,,,,,,,,
14-07-2024 15:34,8134,12.94214709,2.588429418,190.9311495,45.97408229,,,,,,,,,
14-07-2024 15:35,8135,12.90333094,2.580666187,185.8178259,44.85484073,,,,,,,,,
14-07-2024 15:36,8136,12.86474508,2.572949017,181.18699,44.42852708,,,,,,,,,
14-07-2024 15:37,8137,12.82639027,2.565278054,176.9805044,43.73021216,,,,,,,,,
14-07-2024 15:38,8138,12.78826722,2.557653445,129.0002407,38.65754934,,,,,,,,,
14-07-2024 15:39,8139,12.75037667,2.550075335,129.6907018,40.32158106,,,,,,,,,
14-07-2024 15:40,8140,12.71271934,2.542543867,130.2625736,39.22247625,,,,,,,,,
14-07-2024 15:41,8141,12.67529593,2.535059186,130.7150467,38.61035471,,,,,,,,,
14-07-2024 15:42,8142,12.63810717,2.527621434,131.0474575,39.70278495,,,,,,,,,
14-07-2024 15:43,8143,12.60115376,2.520230753,131.2592894,39.56393616,,,,,,,,,
14-07-2024 15:44,8144,12.56443641,2.512887282,131.3501737,38.70636632,,,,,,,,,
14-07-2024 15:45,8145,12.52795582,2.505591163,131.3198895,40.20575086,,,,,,,,,
14-07-2024 15:46,8146,12.49171267,2.498342534,131.1683644,39.94700175,,,,,,,,,
14-07-2024 15:47,8147,12.45570766,2.491141532,130.8956742,40.00550768,,,,,,,,,
14-07-2024 15:48,8148,12.41994148,2.483988296,130.5020432,39.67450051,,,,,,,,,
14-07-2024 15:49,8149,12.38441481,2.476882961,129.9878439,38.83317503,,,,,,,,,
14-07-2024 15:50,8150,12.34912831,2.469825663,129.3535961,39.38613658,,,,,,,,,
14-07-2024 15:51,8151,12.31408267,2.462816535,128.5999668,39.09727967,,,,,,,,,
14-07-2024 15:52,8152,12.27927856,2.455855712,127.727769,38.92123003,,,,,,,,,
14-07-2024 15:53,8153,12.24471663,2.448943325,126.7379612,39.96135609,,,,,,,,,
14-07-2024 15:54,8154,12.21039753,2.442079507,125.6316455,38.53277632,,,,,,,,,
14-07-2024 15:55,8155,12.17632194,2.435264388,124.4100669,38.67059119,,,,,,,,,
14-07-2024 15:56,8156,12.14249049,2.428498098,123.0746117,38.78343129,,,,,,,,,
14-07-2024 15:57,8157,12.10890383,2.421780765,121.6268053,38.81268192,,,,,,,,,
14-07-2024 15:58,8158,12.07556259,2.415112519,120.0683111,39.30204395,,,,,,,,,
14-07-2024 15:59,8159,12.04246742,2.408493484,118.4009278,38.20343146,,,,,,,,,
14-07-2024 16:00,8160,12.00961894,2.401923789,116.6265877,38.2492707,,,,,,,,,
14-07-2024 16:01,8161,11.97701778,2.521052908,114.7473541,37.32239652,,,,,,,,,
14-07-2024 16:02,8162,11.94466456,2.640145502,112.7654187,38.02277887,,,,,,,,,
14-07-2024 16:03,8163,11.91255989,2.759115638,110.6830992,38.50320618,,,,,,,,,
14-07-2024 16:04,8164,11.88070439,2.877877502,108.5028363,37.11244257,,,,,,,,,
14-07-2024 16:05,8165,11.84909866,2.996345456,106.227191,37.5087773,,,,,,,,,
14-07-2024 16:06,8166,11.81774331,3.114434094,103.8588408,36.17389972,,,,,,,,,
14-07-2024 16:07,8167,11.78663893,3.232058308,101.4005774,36.46941888,,,,,,,,,
14-07-2024 16:08,8168,11.75578611,3.349133337,200,46.36301811,,,,,,,,,
14-07-2024 16:09,8169,11.72518544,3.465574834,200,46.69511628,,,,,,,,,
14-07-2024 16:10,8170,11.6948375,3.581298917,191.7635451,45.63416174,,,,,,,,,
14-07-2024 16:11,8171,11.66474288,3.69622223,179.6261912,45.06333195,,,,,,,,,
14-07-2024 16:12,8172,11.63490214,3.810262,168.3041861,43.11810011,,,,,,,,,
14-07-2024 16:13,8173,11.60531585,3.923336094,157.7162591,42.68991562,,,,,,,,,
14-07-2024 16:14,8174,11.57598458,4.035363073,147.7892842,41.42077925,,,,,,,,,
14-07-2024 16:15,8175,11.54690888,4.146262251,138.4575086,39.87569577,,,,,,,,,
14-07-2024 16:16,8176,11.51808931,4.255953748,129.6618552,38.4293711,,,,,,,,,
14-07-2024 16:17,8177,11.48952641,4.364358547,121.3492899,38.79364731,,,,,,,,,
14-07-2024 16:18,8178,11.46122073,4.471398546,158.2249026,42.07346015,,,,,,,,,
14-07-2024 16:19,8179,11.43317282,4.576996613,146.4819969,41.38687623,,,,,,,,,
14-07-2024 16:20,8180,11.40538319,4.681076639,135.4991515,39.52829005,,,,,,,,,
14-07-2024 16:21,8181,11.37785239,4.783563589,125.2037268,39.40328053,,,,,,,,,
14-07-2024 16:22,8182,11.35058094,4.884383555,115.5304244,38.96077712,,,,,,,,,
14-07-2024 16:23,8183,11.32356935,4.983463807,106.4205886,37.15306711,,,,,,,,,
14-07-2024 16:24,8184,11.29681814,5.080732838,97.82157359,35.42187901,,,,,,,,,
14-07-2024 16:25,8185,11.27032781,5.176120422,134.4388238,40.06067306,,,,,,,,,
14-07-2024 16:26,8186,11.24409888,5.269557654,122.4659628,38.54170395,,,,,,,,,
14-07-2024 16:27,8187,51.21813185,5.360977002,111.2818551,41.31237782,,,,,,,,,
14-07-2024 16:28,8188,47.38592392,5.45031235,100.8141117,40.26023607,,,,,,,,,
14-07-2024 16:29,8189,43.91621555,5.537499048,90.99764969,39.54345518,,,,,,,,,
14-07-2024 16:30,8190,40.77453584,5.622473952,81.77399322,37.52865431,,,,,,,,,
14-07-2024 16:31,8191,51.11689244,5.705175469,76.58059027,38.68897855,,,,,,,,,
14-07-2024 16:32,8192,47.2857389,5.785543599,27.73060545,32.97238993,,,,,,,,,
14-07-2024 16:33,8193,43.81708683,5.863519976,27.66964177,32.68975683,,,,,,,,,
14-07-2024 16:34,8194,40.67646531,5.939047911,27.6093412,32.96839479,,,,,,,,,
14-07-2024 16:35,8195,37.8326838,6.012072426,27.5497049,31.99961987,,,,,,,,,
14-07-2024 16:36,8196,35.25751999,6.082540294,27.49073401,32.26613092,,,,,,,,,
14-07-2024 16:37,8197,32.9254373,6.150400076,27.43242964,31.5371448,,,,,,,,,
14-07-2024 16:38,8198,30.81332931,6.215602158,27.3747929,31.72017841,,,,,,,,,
14-07-2024 16:39,8199,28.90028853,6.278098781,27.3178249,31.11686348,,,,,,,,,
14-07-2024 16:40,8200,27.16739708,6.337844076,27.26152672,31.16226195,,,,,,,,,
14-07-2024 16:41,8201,10.88235977,6.394794095,27.20589943,29.57690167,,,,,,,,,
14-07-2024 16:42,8202,10.86037763,6.448906843,27.15094408,29.7838759,,,,,,,,,
14-07-2024 16:43,8203,10.83866469,6.500142304,27.09666174,29.68345374,,,,,,,,,
14-07-2024 16:44,8204,10.81722137,12.94846247,27.04305342,29.65872292,,,,,,,,,
14-07-2024 16:45,8205,10.79604806,12.38479084,26.99012014,30.9271704,,,,,,,,,
14-07-2024 16:46,8206,10.77514517,11.8760919,26.93786293,29.97199674,,,,,,,,,
14-07-2024 16:47,8207,10.75451311,11.41681839,26.88628277,30.36348968,,,,,,,,,
14-07-2024 16:48,8208,10.73415226,11.00195002,26.83538064,28.66217101,,,,,,,,,
14-07-2024 16:49,8209,10.71406301,10.62694355,26.78515751,30.21431289,,,,,,,,,
14-07-2024 16:50,8210,10.69424574,10.28768758,26.73561435,30.15440933,,,,,,,,,
14-07-2024 16:51,8211,10.67470083,9.980461729,26.68675208,29.85117118,,,,,,,,,
14-07-2024 16:52,8212,10.65542866,9.701899586,26.63857165,28.57130204,,,,,,,,,
14-07-2024 16:53,8213,10.63642959,9.448955296,26.59107397,29.30655224,,,,,,,,,
14-07-2024 16:54,8214,10.61770398,6.86444483,26.54425994,28.89076945,,,,,,,,,
14-07-2024 16:55,8215,10.59925218,6.878785771,26.49813046,29.97904583,,,,,,,,,
14-07-2024 16:56,8216,10.58107456,6.88992001,26.4526864,28.79068002,,,,,,,,,
14-07-2024 16:57,8217,10.56317145,6.897837493,26.40792863,29.66397257,,,,,,,,,
14-07-2024 16:58,8218,10.5455432,6.902530407,26.363858,29.23638152,,,,,,,,,
14-07-2024 16:59,8219,10.52819014,6.903993188,26.32047536,29.91674146,,,,,,,,,
14-07-2024 17:00,8220,10.51111261,6.902222521,26.27778151,29.48356505,,,,,,,,,
14-07-2024 17:01,8221,10.49431092,6.897217343,26.23577729,29.03997978,,,,,,,,,
14-07-2024 17:02,8222,10.47778539,6.888978846,26.19446349,28.9689018,,,,,,,,,
14-07-2024 17:03,8223,10.46153635,6.877510473,26.15384089,29.12844168,,,,,,,,,
14-07-2024 17:04,8224,10.44556411,6.862817919,26.11391026,27.79623145,,,,,,,,,
14-07-2024 17:05,8225,10.42986895,6.844909125,26.07467238,30.22020654,,,,,,,,,
14-07-2024 17:06,8226,10.41445119,6.823794274,146.036128,41.98438361,,,,,,,,,
14-07-2024 17:07,8227,10.39931112,6.799485781,134.578768,40.21176747,,,,,,,,,
14-07-2024 17:08,8228,10.38444903,6.771998289,124.2088129,39.6063352,,,,,,,,,
14-07-2024 17:09,8229,10.36986519,6.741348656,114.8228495,38.17527961,,,,,,,,,
14-07-2024 17:10,8230,10.35555989,6.707555945,106.3273053,37.55719931,,,,,,,,,
14-07-2024 17:11,8231,10.3415334,6.670641408,98.63751267,37.05842062,,,,,,,,,
14-07-2024 17:12,8232,10.32778599,6.630628476,91.6768613,35.74430237,,,,,,,,,
14-07-2024 17:13,8233,10.31431791,6.58754274,85.37603124,35.61477037,,,,,,,,,
14-07-2024 17:14,8234,10.30112943,6.541411933,79.67229927,33.7531303,,,,,,,,,
14-07-2024 17:15,8235,10.28822079,6.492265915,74.50891115,34.23622631,,,,,,,,,
14-07-2024 17:16,8236,10.27559225,6.440136646,25.68898062,29.23326909,,,,,,,,,
14-07-2024 17:17,8237,10.26324403,6.385058172,25.65811009,29.06056207,,,,,,,,,
14-07-2024 17:18,8238,10.25117639,6.327066593,25.62794097,29.11726631,,,,,,,,,
14-07-2024 17:19,8239,10.23938954,6.266200048,25.59847384,29.08944167,,,,,,,,,
14-07-2024 17:20,8240,10.2278837,6.202498679,25.56970926,29.75400834,,,,,,,,,
14-07-2024 17:21,8241,10.21665911,6.136004612,25.54164779,29.1603165,,,,,,,,,
14-07-2024 17:22,8242,10.20571598,6.066761922,25.51428994,30.58932827,,,,,,,,,
14-07-2024 17:23,8243,10.1950545,5.994816606,25.48763625,28.69799255,,,,,,,,,
14-07-2024 17:24,8244,10.18467489,5.920216551,25.46168723,29.43400964,,,,,,,,,
14-07-2024 17:25,8245,10.17457734,5.843011502,25.43644336,29.59283138,,,,,,,,,
14-07-2024 17:26,8246,10.16476205,5.763253025,25.41190512,28.93920115,,,,,,,,,
14-07-2024 17:27,8247,10.1552292,5.680994474,25.38807299,28.51567095,,,,,,,,,
14-07-2024 17:28,8248,10.14597897,5.596290956,25.36494742,28.88495791,,,,,,,,,
14-07-2024 17:29,8249,10.13701154,5.509199289,25.34252885,28.43834604,,,,,,,,,
14-07-2024 17:30,8250,10.12832708,5.419777966,25.3208177,28.67512649,,,,,,,,,
14-07-2024 17:31,8251,10.11992575,5.328087114,25.29981439,29.26835736,,,,,,,,,
14-07-2024 17:32,8252,10.11180773,5.234188456,25.27951931,30.3575663,,,,,,,,,
14-07-2024 17:33,8253,10.10397315,5.138145261,25.25993286,29.91798833,,,,,,,,,
14-07-2024 17:34,8254,10.09642216,5.04002231,25.24105541,28.73373867,,,,,,,,,
14-07-2024 17:35,8255,10.08915493,4.939885845,25.22288732,29.49802434,,,,,,,,,
14-07-2024 17:36,8256,10.08217157,4.837803525,25.20542892,28.83073016,,,,,,,,,
14-07-2024 17:37,8257,10.07547223,4.733844382,25.18868057,28.5647744,,,,,,,,,
14-07-2024 17:38,8258,10.06905702,4.628078773,25.17264256,28.94562342,,,,,,,,,
14-07-2024 17:39,8259,10.06292609,4.520578328,25.15731522,27.88000408,,,,,,,,,
14-07-2024 17:40,8260,50.05707953,4.411415906,25.14269882,32.12076743,,,,,,,,,
14-07-2024 17:41,8261,46.24501418,4.300665542,25.12879366,33.02398122,,,,,,,,,
14-07-2024 17:42,8262,42.79547012,4.188402398,25.11559999,32.89191183,,,,,,,,,
14-07-2024 17:43,8263,39.67397605,4.074702709,25.10311806,30.64017334,,,,,,,,,
14-07-2024 17:44,8264,36.84934109,3.959643736,25.09134812,32.31870759,,,,,,,,,
14-07-2024 17:45,8265,34.29334254,3.843303706,25.08029038,31.90100288,,,,,,,,,
14-07-2024 17:46,8266,31.98044347,3.725761763,25.06994506,30.90329899,,,,,,,,,
14-07-2024 17:47,8267,29.88753709,3.607097913,25.06031235,31.08299005,,,,,,,,,
14-07-2024 17:48,8268,27.99371554,3.487392969,25.05139245,31.56189388,,,,,,,,,
14-07-2024 17:49,8269,26.28006059,3.366728495,25.04318551,31.08198238,,,,,,,,,
14-07-2024 17:50,8270,10.01427668,3.245186752,25.03569169,29.07655775,,,,,,,,,
14-07-2024 17:51,8271,50.01156446,3.122850638,25.02891114,32.49946503,,,,,,,,,
14-07-2024 17:52,8272,46.20263432,2.999803635,25.02284399,32.21746073,,,,,,,,,
14-07-2024 17:53,8273,42.75622626,2.87612975,25.01749034,32.41463858,,,,,,,,,
14-07-2024 17:54,8274,50.00514013,2.751913457,25.01285031,33.04789926,,,,,,,,,
14-07-2024 17:55,8275,46.19706632,2.627239641,25.00892398,32.96427845,,,,,,,,,
14-07-2024 17:56,8276,42.7515147,2.502193538,25.00571143,31.30353326,,,,,,,,,
14-07-2024 17:57,8277,39.63401391,2.376860677,25.00321272,31.92388833,,,,,,,,,
14-07-2024 17:58,8278,36.813373,2.251326821,25.00142789,31.76625565,,,,,,,,,
14-07-2024 17:59,8279,34.26136918,2.12567791,25.00035697,31.01764101,,,,,,,,,
14-07-2024 18:00,8280,31.95246544,2,145,44.08625002,,,,,,,,,
14-07-2024 18:01,8281,30.42203195,2.000028558,137.0707968,41.51696481,,,,,,,,,
14-07-2024 18:02,8282,29.09051361,2.000114231,130.2247656,41.10343911,,,,,,,,,
14-07-2024 18:03,8283,27.93882208,2.000257017,124.3542455,40.7948043,,,,,,,,,
14-07-2024 18:04,8284,12.23449173,2.000456915,119.3614271,38.79138721,,,,,,,,,
14-07-2024 18:05,8285,12.79255336,2.000713919,115.1574209,37.87238454,,,,,,,,,
14-07-2024 18:06,8286,13.35005095,2.001028025,111.6614157,37.57765548,,,,,,,,,
14-07-2024 18:07,8287,13.90681513,2.001399227,108.7999164,37.82017105,,,,,,,,,
14-07-2024 18:08,8288,14.46267683,2.001827519,106.5060553,37.52920175,,,,,,,,,
14-07-2024 18:09,8289,15.01746734,2.002312891,104.7189697,37.21992576,,,,,,,,,
14-07-2024 18:10,8290,15.57101836,2.002855335,59.23770602,31.75119888,,,,,,,,,
14-07-2024 18:11,8291,16.12316205,2.003454841,62.50384485,33.13690709,,,,,,,,,
14-07-2024 18:12,8292,16.67373108,2.004111396,65.72505675,34.24792538,,,,,,,,,
14-07-2024 18:13,8293,17.22255868,2.004824988,68.89742703,34.10720349,,,,,,,,,
14-07-2024 18:14,8294,17.76947868,2.005595605,72.01710134,33.79134446,,,,,,,,,
14-07-2024 18:15,8295,18.31432559,2.00642323,75.08029038,33.81075125,,,,,,,,,
14-07-2024 18:16,8296,18.85693463,2.007307849,78.08327454,35.37413956,,,,,,,,,
14-07-2024 18:17,8297,19.39714177,2.008249445,81.02240841,35.01289594,,,,,,,,,
14-07-2024 18:18,8298,19.93478381,2.009247999,83.89412521,36.2514341,,,,,,,,,
14-07-2024 18:19,8299,20.46969841,2.010303493,86.69494119,36.57366289,,,,,,,,,
14-07-2024 18:20,8300,21.00172412,2.011415906,89.42145979,36.16908511,,,,,,,,,
14-07-2024 18:21,8301,21.53070047,2.012585217,92.07037585,36.72388071,,,,,,,,,
14-07-2024 18:22,8302,22.05646801,2.013811405,94.63847961,37.09580735,,,,,,,,,
14-07-2024 18:23,8303,22.57886834,2.015094445,97.1226606,36.57156897,,,,,,,,,
14-07-2024 18:24,8304,23.09774415,2.016434314,99.51991147,38.31666192,,,,,,,,,
14-07-2024 18:25,8305,23.6129393,2.017830985,101.8273316,37.99532026,,,,,,,,,
14-07-2024 18:26,8306,24.12429886,2.019284433,104.0421308,38.09508868,,,,,,,,,
14-07-2024 18:27,8307,24.63166914,2.020794629,106.1616323,38.77465266,,,,,,,,,
14-07-2024 18:28,8308,25.13489773,2.022361545,108.1832766,38.68656639,,,,,,,,,
14-07-2024 18:29,8309,25.6338336,2.023985151,110.104624,38.23238839,,,,,,,,,
14-07-2024 18:30,8310,26.12832708,2.025665416,111.9233581,38.6049681,,,,,,,,,
14-07-2024 18:31,8311,26.61822994,2.027402308,113.6372881,38.15545254,,,,,,,,,
14-07-2024 18:32,8312,27.10339542,2.029195794,115.2443521,39.47072907,,,,,,,,,
14-07-2024 18:33,8313,67.58367832,2.03104584,116.7426188,43.91198108,,,,,,,,,
14-07-2024 18:34,8314,64.25243168,2.03295241,118.1302906,43.34782001,,,,,,,,,
14-07-2024 18:35,8315,61.27825343,2.034915469,119.4057054,42.69405701,,,,,,,,,
14-07-2024 18:36,8316,58.62653179,2.036934978,120.5673389,42.87554611,,,,,,,,,
14-07-2024 18:37,8317,56.26593708,2.0390109,121.6138058,42.80745953,,,,,,,,,
14-07-2024 18:38,8318,54.16810958,2.041143195,200,51.05461612,,,,,,,,,
