EmployeeID,Total Hours Worked,JobInvolvement,PerformanceRating,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
3634,1932.2,3,3,41,0,0,2,6,3,1,0,1,5,2,27730,1.0,11,0,19.0,3,19,11,9,3.0,2.0,3.0
3635,2267.0,3,3,31,1,1,1,3,1,1,1,1,7,2,71040,1.0,14,1,3.0,3,3,2,2,4.0,2.0,4.0
3636,1493.6000000000001,3,3,44,1,2,2,5,3,1,1,1,2,1,63220,4.0,11,1,10.0,2,3,1,2,1.0,1.0,4.0
3637,2406.9999999999995,2,3,42,0,0,1,4,3,1,1,2,2,1,20830,0.0,12,2,21.0,3,20,2,10,3.0,3.0,2.0
3638,1623.1999999999998,3,3,55,0,2,2,11,3,5,1,2,4,1,83810,4.0,15,1,23.0,3,19,9,11,4.0,3.0,3.0
3639,1996.0000000000002,3,3,56,0,2,2,3,2,3,0,3,4,2,26910,6.0,16,1,36.0,6,7,7,7,4.0,2.0,3.0
3640,1807.2,3,3,40,0,0,1,1,1,1,1,1,2,0,42860,9.0,15,0,6.0,6,4,0,0,3.0,3.0,3.0
3641,1844.8000000000006,3,4,34,0,2,1,3,2,5,1,2,5,0,26590,0.0,24,3,10.0,2,9,1,6,4.0,4.0,2.0
3642,1494.6000000000004,2,3,40,0,2,2,4,3,3,1,2,7,2,94340,1.0,13,1,9.0,3,9,8,8,3.0,4.0,3.0
3643,1902.8,2,3,41,0,1,2,1,4,4,0,2,0,0,55610,0.0,11,0,10.0,2,9,1,7,3.0,1.0,3.0
3644,2365.8,2,3,35,0,1,2,1,2,5,1,2,3,2,66460,1.0,13,1,9.0,2,9,1,1,3.0,3.0,3.0
3645,2360.6,3,3,51,0,2,2,18,2,1,1,4,4,0,77250,1.0,13,1,33.0,2,33,0,10,3.0,2.0,3.0
3646,1634.0,2,3,38,0,2,2,2,4,1,0,1,6,0,107250,3.0,18,0,11.0,5,7,1,7,2.0,1.0,3.0
3647,1795.0000000000005,4,3,34,0,2,2,4,3,1,1,2,6,2,88470,1.0,16,0,10.0,3,10,9,6,3.0,1.0,4.0
3648,1593.0000000000002,3,3,25,0,2,1,6,2,3,0,4,6,1,20450,3.0,19,0,7.0,3,3,1,2,4.0,4.0,2.0
3649,2141.8,4,3,58,1,2,2,1,4,5,1,2,7,1,10090,7.0,13,2,31.0,3,10,5,9,3.0,1.0,2.0
3650,1514.0,1,4,40,0,2,1,14,4,3,0,1,6,1,33480,3.0,22,0,7.0,2,4,0,3,2.0,2.0,3.0
3651,1525.0000000000002,3,3,36,0,1,2,16,2,1,1,1,6,1,12810,2.0,11,0,17.0,2,15,6,13,1.0,1.0,2.0
3652,1905.5999999999995,2,4,48,0,2,1,2,1,1,1,2,6,2,28190,1.0,20,0,11.0,2,10,0,8,4.0,4.0,3.0
3653,1765.4,3,3,27,0,2,1,2,3,1,0,2,2,1,48510,8.0,18,0,5.0,2,1,0,0,3.0,4.0,3.0
3654,1862.5999999999995,3,3,51,0,2,1,4,1,3,0,3,4,2,40280,3.0,14,0,29.0,3,5,0,3,4.0,2.0,2.0
3655,1959.7999999999997,3,4,18,0,0,1,1,4,3,1,2,7,2,27200,1.0,22,1,0.0,2,0,0,0,4.0,4.0,3.0
3656,1804.4,2,3,35,0,2,1,1,4,4,0,2,5,1,81200,0.0,13,0,10.0,2,9,0,0,4.0,4.0,3.0
3657,1850.5999999999997,4,3,27,0,1,1,26,4,3,0,1,5,2,46470,3.0,17,0,8.0,3,6,0,0,4.0,4.0,3.0
3658,2138.0,4,3,55,1,2,1,19,3,5,1,1,1,2,46800,6.0,14,3,24.0,0,19,3,8,1.0,3.0,2.0
3659,2577.1999999999994,3,3,56,0,2,1,24,4,1,1,2,2,1,32210,4.0,15,2,33.0,2,19,15,9,4.0,2.0,3.0
3660,1577.6000000000001,3,3,34,0,0,2,1,2,1,1,2,6,0,86210,1.0,17,1,5.0,1,5,0,0,1.0,3.0,3.0
3661,1622.8000000000002,2,3,40,0,2,1,3,3,1,1,2,7,0,45770,5.0,11,1,15.0,3,12,11,8,2.0,3.0,3.0
3662,1779.0000000000002,4,3,34,0,2,1,5,3,1,1,1,6,1,45530,4.0,18,1,10.0,2,8,7,7,2.0,3.0,3.0
3663,1919.0,1,3,31,1,1,1,2,2,3,0,2,4,2,53960,7.0,17,1,3.0,2,1,0,0,3.0,4.0,4.0
3664,2276.6,3,3,35,1,1,1,1,2,3,1,1,4,1,67960,0.0,13,0,5.0,2,4,3,2,4.0,3.0,2.0
3665,1602.5999999999997,2,3,38,0,1,1,7,3,3,0,2,8,0,76250,1.0,15,0,4.0,2,4,0,3,4.0,3.0,3.0
3666,1961.3999999999999,3,4,34,0,2,1,10,4,4,0,2,2,2,74120,1.0,24,0,14.0,4,14,4,11,3.0,4.0,4.0
3667,1667.3999999999994,3,3,28,0,2,1,2,3,1,0,2,0,1,111590,1.0,12,0,5.0,2,5,0,4,3.0,1.0,3.0
3668,2713.0,2,3,31,1,2,1,15,2,1,1,2,7,1,49600,1.0,15,0,10.0,3,10,6,7,4.0,3.0,2.0
3669,2560.3999999999996,3,3,39,0,2,1,17,4,5,0,2,0,1,104750,3.0,11,1,8.0,3,5,1,4,1.0,4.0,4.0
3670,1762.4000000000003,2,3,51,0,1,1,20,3,3,1,2,7,1,148140,2.0,11,1,14.0,2,4,3,2,2.0,2.0,3.0
3671,2658.6,3,3,41,0,1,1,1,3,1,1,4,7,0,191410,3.0,12,1,12.0,2,6,3,3,4.0,4.0,2.0
3672,2591.6000000000004,4,3,37,0,2,1,2,2,3,0,1,0,1,54050,7.0,15,0,8.0,3,6,1,3,3.0,3.0,3.0
3673,1934.1999999999998,3,3,33,0,1,1,2,3,3,0,1,7,1,87930,6.0,17,0,8.0,2,5,1,2,2.0,4.0,4.0
3674,2583.0,3,3,32,0,2,1,1,4,3,1,5,5,1,191890,0.0,12,1,4.0,3,3,1,2,3.0,2.0,2.0
3675,1628.4000000000005,3,3,39,0,0,1,29,2,1,1,2,7,1,38750,3.0,15,0,13.0,3,6,0,5,3.0,3.0,3.0
3676,1789.8000000000002,2,3,25,0,2,1,7,4,1,1,1,7,1,22160,2.0,13,3,6.0,2,3,1,2,1.0,3.0,2.0
3677,2279.6000000000004,3,3,52,0,1,1,2,1,1,1,2,7,1,117130,2.0,14,0,24.0,2,5,0,2,4.0,3.0,2.0
3678,2412.0,3,3,43,0,2,1,2,2,3,1,1,2,2,78610,1.0,14,2,20.0,1,20,1,8,1.0,3.0,1.0
3679,2579.2000000000003,3,3,27,0,2,1,2,4,1,1,1,1,1,37080,1.0,16,2,6.0,2,6,4,4,4.0,4.0,3.0
3680,2507.8,4,3,27,1,2,1,2,5,1,0,1,6,2,137700,1.0,18,1,8.0,3,8,7,7,4.0,3.0,3.0
3681,1563.2000000000003,3,4,26,0,2,1,2,2,4,1,3,2,2,53040,0.0,20,1,5.0,2,4,1,1,1.0,4.0,3.0
3682,1535.0,3,3,42,0,2,2,23,3,2,0,3,6,1,26420,0.0,13,1,21.0,3,20,0,9,3.0,1.0,3.0
3683,1618.1999999999996,3,3,52,0,2,1,5,2,1,0,1,0,1,27590,9.0,18,1,12.0,6,5,0,4,3.0,1.0,1.0
3684,1871.7999999999997,3,3,37,0,2,1,20,5,1,1,2,3,2,68040,4.0,13,1,8.0,1,3,0,2,1.0,3.0,3.0
3685,1917.9999999999998,3,3,35,0,1,1,6,4,3,0,2,5,2,61420,2.0,15,1,10.0,2,2,2,2,3.0,4.0,3.0
3686,2000.2,1,3,25,0,2,1,1,4,3,1,2,7,1,25000,4.0,14,2,7.0,2,3,0,2,1.0,4.0,2.0
3687,1693.4,2,4,26,0,2,1,29,4,1,1,1,6,2,63890,0.0,22,0,8.0,2,7,0,7,3.0,1.0,3.0
3688,1540.8,2,3,29,0,2,2,9,3,1,1,1,2,2,111030,1.0,12,0,10.0,5,10,0,9,2.0,1.0,2.0
3689,1786.4,3,3,49,1,1,2,6,5,3,0,2,0,2,23420,3.0,18,0,20.0,2,4,1,3,1.0,1.0,3.0
3690,2139.2,3,3,29,1,1,2,3,2,2,0,2,2,2,68110,0.0,15,1,9.0,2,8,7,7,3.0,4.0,3.0
3691,1535.4,2,3,54,0,2,2,1,3,3,0,2,3,2,22970,6.0,18,2,29.0,2,20,12,7,4.0,4.0,2.0
3692,2630.0,3,3,58,0,2,2,22,3,1,0,2,2,1,24500,3.0,12,1,32.0,2,9,1,5,4.0,1.0,3.0
3693,1871.0,3,3,55,0,2,1,7,3,1,0,3,6,0,50930,2.0,16,1,31.0,3,7,0,0,2.0,4.0,4.0
3694,2350.8,3,3,36,0,2,1,1,3,3,1,2,7,2,53090,3.0,13,0,15.0,5,5,0,1,1.0,2.0,3.0
3695,1803.9999999999998,3,3,31,1,1,2,4,3,1,1,2,3,2,30570,1.0,19,0,1.0,3,1,0,0,2.0,3.0,3.0
3696,1877.3999999999999,3,3,30,0,2,2,3,3,1,1,3,7,0,51210,7.0,13,0,8.0,4,3,0,2,4.0,1.0,3.0
3697,1813.8000000000004,3,3,31,0,2,1,1,3,3,1,1,2,2,168560,3.0,12,1,9.0,3,3,1,0,1.0,2.0,4.0
3698,1885.2,4,3,34,0,1,2,2,1,2,0,5,3,0,26860,5.0,11,0,10.0,3,4,1,3,4.0,1.0,3.0
3699,2000.2,1,3,31,1,2,2,20,3,5,1,1,6,2,61800,1.0,14,1,1.0,2,1,0,0,1.0,2.0,4.0
3700,1779.0,3,3,27,0,2,0,11,4,3,1,4,7,1,66320,0.0,16,0,6.0,3,5,1,4,2.0,1.0,4.0
3701,1557.1999999999998,2,3,36,0,2,2,1,3,2,1,2,6,2,35050,1.0,12,2,10.0,2,10,1,8,1.0,4.0,2.0
3702,1811.6000000000001,3,3,36,0,2,1,24,3,4,0,3,5,1,63970,4.0,14,1,11.0,3,3,0,2,3.0,1.0,2.0
3703,1943.8,3,3,47,0,2,1,23,4,1,0,2,7,1,62740,7.0,14,2,17.0,0,6,1,2,1.0,4.0,2.0
3704,1804.6000000000001,2,3,25,1,2,2,16,4,1,1,2,6,1,198590,3.0,19,0,6.0,3,3,2,2,1.0,1.0,3.0
3705,1877.3999999999999,3,4,37,0,0,2,8,4,3,1,1,0,2,75870,0.0,22,1,7.0,5,6,1,3,3.0,3.0,1.0
3706,1659.8000000000002,3,3,56,0,2,1,10,4,4,1,2,8,1,42580,2.0,16,0,5.0,2,3,1,0,1.0,1.0,4.0
3707,1578.8000000000002,3,3,47,0,2,1,3,2,3,1,2,2,1,43640,3.0,11,1,26.0,3,20,5,6,1.0,3.0,4.0
3708,2406.2,3,3,24,0,2,1,5,1,4,1,1,4,1,43350,1.0,15,1,5.0,5,5,0,3,4.0,3.0,3.0
3709,1873.2,3,3,32,0,2,2,4,3,2,1,1,6,1,53260,4.0,14,1,7.0,2,4,0,3,4.0,4.0,2.0
3710,1520.8000000000002,3,3,34,0,2,1,9,2,3,1,1,7,1,32800,5.0,13,0,7.0,3,5,0,2,4.0,2.0,2.0
3711,2615.2,3,3,41,0,2,1,26,3,3,0,3,7,1,54850,2.0,17,2,7.0,2,4,0,3,2.0,3.0,2.0
3712,1600.2,2,3,40,0,0,2,3,2,1,1,1,7,0,43420,3.0,11,1,11.0,6,8,0,7,3.0,3.0,4.0
3713,1641.8,3,3,31,0,2,1,16,3,3,1,2,1,0,27820,1.0,19,1,13.0,5,13,9,9,1.0,4.0,3.0
3714,1661.1999999999996,3,3,46,1,2,1,18,1,3,1,1,4,0,59800,4.0,11,1,28.0,2,7,4,3,1.0,4.0,4.0
3715,2330.2,2,3,39,1,0,1,2,4,3,1,2,4,2,43810,2.0,15,2,11.0,1,1,0,0,1.0,1.0,4.0
3716,1687.9999999999998,3,3,31,1,1,2,2,3,3,1,2,7,2,25720,1.0,13,3,10.0,3,10,4,7,3.0,2.0,3.0
3717,2602.6,3,3,45,0,2,2,10,2,2,1,1,7,0,38330,2.0,14,0,24.0,1,7,0,7,2.0,1.0,3.0
3718,1663.0000000000002,3,3,31,0,2,1,16,4,1,1,3,1,2,42440,9.0,13,0,8.0,3,3,0,2,4.0,2.0,3.0
3719,2569.4,3,4,31,1,1,1,7,4,1,1,1,2,1,65000,6.0,23,1,7.0,5,2,2,2,2.0,4.0,1.0
3720,2638.3999999999996,3,3,45,0,2,1,1,2,1,0,1,6,1,184300,4.0,12,1,10.0,5,3,1,2,2.0,4.0,4.0
3721,1770.3999999999999,3,3,48,0,2,1,24,3,5,1,2,6,0,16010,4.0,12,0,15.0,3,2,2,2,3.0,1.0,3.0
3722,1846.6000000000001,3,3,34,1,2,1,7,4,3,1,2,6,1,26940,1.0,16,1,2.0,3,2,2,2,1.0,3.0,3.0
3723,1998.6,2,3,40,0,0,1,25,4,4,0,1,7,0,31490,2.0,15,1,16.0,1,9,4,8,4.0,2.0,3.0
3724,1627.9999999999998,3,3,28,0,2,1,1,2,5,0,1,6,2,176390,0.0,13,1,6.0,0,5,1,3,4.0,1.0,3.0
3725,1643.2000000000003,2,3,44,0,0,1,5,3,1,1,1,2,2,23190,3.0,18,0,7.0,4,5,0,3,3.0,3.0,3.0
3726,1719.5999999999997,3,4,53,0,2,1,2,4,5,1,2,3,2,116910,4.0,20,0,35.0,2,9,8,8,4.0,2.0,2.0
3727,1687.6,1,3,49,0,2,1,7,3,1,1,3,2,1,53240,2.0,19,0,20.0,2,3,1,2,1.0,3.0,2.0
3728,1620.2,3,3,40,0,2,1,2,4,1,1,3,2,0,167520,2.0,18,1,8.0,3,3,1,2,3.0,3.0,4.0
3729,1721.4,4,3,44,0,2,1,5,1,4,1,3,6,2,52280,1.0,13,0,6.0,2,5,1,3,4.0,2.0,2.0
3730,1839.2000000000005,3,3,33,0,1,0,10,3,3,0,2,7,1,27000,0.0,14,3,5.0,2,4,0,3,4.0,1.0,3.0
3731,1705.2,3,3,34,0,2,1,10,4,1,0,1,8,2,192460,3.0,15,1,15.0,5,13,3,12,4.0,1.0,3.0
3732,1515.4000000000003,3,4,30,0,2,2,1,2,5,1,1,2,1,25060,8.0,22,0,4.0,3,2,2,2,4.0,3.0,2.0
3733,1822.6000000000004,3,4,42,0,1,1,8,4,3,0,1,7,2,60620,1.0,22,2,12.0,2,12,5,8,1.0,4.0,3.0
3734,1884.9999999999998,3,3,44,0,1,1,5,3,1,0,5,4,1,43820,7.0,16,2,11.0,2,1,0,0,1.0,3.0,2.0
3735,1525.0000000000002,3,3,30,0,0,1,8,3,1,1,1,4,0,21430,1.0,17,1,1.0,2,1,0,0,3.0,3.0,2.0
3736,1894.5999999999997,2,3,57,0,2,2,2,1,1,1,3,6,1,61620,0.0,14,0,13.0,5,12,2,8,2.0,3.0,2.0
3737,1716.7999999999997,3,3,49,0,2,1,7,3,5,0,2,7,0,50940,3.0,15,0,29.0,5,8,0,7,3.0,2.0,3.0
3738,1588.6000000000004,3,4,34,0,1,1,2,4,3,0,2,8,0,68770,7.0,20,0,16.0,3,14,6,9,2.0,1.0,2.0
3739,1608.3999999999999,3,4,28,1,1,1,2,3,3,1,1,6,1,22740,3.0,20,1,5.0,5,3,1,2,1.0,3.0,4.0
3740,1942.9999999999998,3,3,29,1,1,1,28,3,3,0,5,6,2,44340,5.0,17,3,7.0,1,5,0,0,1.0,2.0,1.0
3741,2109.6,3,3,34,1,2,1,7,1,3,1,1,6,2,62880,0.0,15,1,16.0,2,15,10,10,1.0,2.0,4.0
3742,1634.8,2,3,35,0,2,2,7,4,4,0,4,0,1,25530,1.0,14,1,1.0,4,1,0,0,4.0,3.0,3.0
3743,2112.0,2,3,24,1,1,2,3,3,1,1,2,6,2,76540,2.0,17,1,4.0,3,0,0,0,2.0,1.0,2.0
3744,1854.2,1,3,24,0,0,1,10,3,1,0,2,3,1,51600,1.0,17,1,1.0,3,1,0,0,4.0,2.0,3.0
3745,2573.4,2,4,44,0,1,1,5,2,3,0,2,6,2,171590,5.0,22,1,16.0,1,2,2,2,2.0,3.0,2.0
3746,1738.8000000000002,3,3,29,0,2,2,10,2,1,0,1,7,0,128080,1.0,13,0,10.0,6,10,0,4,3.0,3.0,3.0
3747,1530.4,3,3,30,0,2,1,1,2,1,1,3,7,0,102210,0.0,19,1,6.0,2,5,1,3,3.0,3.0,4.0
3748,2643.6000000000004,3,3,55,0,2,2,20,3,2,1,2,6,1,47790,0.0,14,1,4.0,6,3,1,2,4.0,3.0,3.0
3749,1956.3999999999996,3,4,33,0,2,1,7,2,1,1,2,6,1,37370,8.0,22,2,8.0,2,5,0,2,1.0,2.0,3.0
3750,2698.6,2,3,47,0,2,1,8,4,3,0,2,8,1,23660,3.0,17,0,11.0,5,5,1,2,3.0,3.0,2.0
3751,1884.2,3,3,28,1,1,2,1,3,2,1,2,2,2,17060,7.0,12,0,8.0,3,0,0,0,3.0,1.0,2.0
3752,1528.2000000000003,2,3,28,0,2,2,8,4,2,1,1,2,0,163070,1.0,16,0,1.0,3,1,0,0,1.0,3.0,1.0
3753,1756.3999999999999,3,3,28,0,1,1,9,3,1,0,2,7,2,59330,0.0,11,0,5.0,3,4,1,3,3.0,1.0,3.0
3754,1586.7999999999997,3,3,49,0,2,1,5,4,1,0,1,6,1,34240,4.0,11,0,10.0,3,3,1,2,3.0,1.0,3.0
3755,1775.4000000000003,1,3,29,0,1,1,8,1,3,1,1,6,1,40370,0.0,14,0,4.0,2,3,0,2,4.0,2.0,3.0
3756,1492.4000000000003,2,3,28,0,2,1,5,1,5,1,2,2,1,25590,1.0,11,0,8.0,3,8,1,7,3.0,2.0,2.0
3757,2118.3999999999996,2,3,33,0,2,1,15,4,1,0,1,7,2,62010,2.0,15,3,14.0,2,0,0,0,4.0,3.0,3.0
3758,1840.6000000000004,2,4,32,0,2,1,7,3,1,0,3,2,2,44030,2.0,20,0,10.0,3,5,0,0,3.0,4.0,4.0
3759,1737.9999999999998,2,3,54,0,1,2,10,3,1,0,4,6,0,37610,3.0,12,0,26.0,3,14,1,12,2.0,4.0,3.0
3760,1618.0,3,3,29,1,2,1,5,3,1,0,2,6,2,109340,6.0,17,2,11.0,2,9,0,7,1.0,1.0,1.0
3761,1970.9999999999995,2,3,44,0,2,2,26,1,2,1,1,8,1,107610,3.0,11,1,24.0,5,20,14,17,4.0,1.0,4.0
3762,1750.2000000000003,4,3,39,0,2,2,6,1,5,0,2,2,2,51750,4.0,17,1,9.0,2,2,2,2,2.0,2.0,3.0
3763,1743.2,2,3,46,0,2,1,4,2,1,1,3,4,1,138260,8.0,11,0,23.0,1,13,5,1,3.0,2.0,4.0
3764,1535.0,4,3,35,0,2,1,23,4,1,1,2,6,2,63340,1.0,14,0,11.0,2,11,3,3,4.0,2.0,1.0
3765,1910.3999999999996,2,3,23,0,2,1,2,4,3,0,2,3,2,49360,0.0,19,1,5.0,2,4,1,2,1.0,3.0,3.0
3766,1880.3999999999996,4,3,40,1,2,1,2,3,3,1,2,5,2,47750,3.0,15,1,15.0,3,5,1,0,4.0,1.0,1.0
3767,2586.0,3,3,34,0,2,0,2,3,0,1,2,4,1,28180,1.0,13,1,10.0,2,10,8,6,4.0,3.0,3.0
3768,1594.8,2,3,31,1,1,1,29,3,1,0,2,0,2,25150,1.0,14,0,7.0,3,7,7,7,4.0,3.0,1.0
3769,2495.8,2,3,50,0,1,1,6,3,3,1,1,3,2,23420,1.0,12,1,32.0,2,32,13,9,3.0,4.0,3.0
3770,2614.4,3,3,34,0,2,2,25,5,2,0,1,6,1,41940,0.0,17,2,12.0,3,11,5,7,2.0,3.0,3.0
3771,1649.8000000000002,3,3,42,0,2,1,1,3,1,0,1,4,1,106850,4.0,11,3,4.0,2,1,0,0,3.0,2.0,3.0
3772,1974.0000000000002,3,3,37,0,2,1,2,2,3,1,1,6,1,20220,1.0,12,0,10.0,1,10,3,7,1.0,4.0,3.0
3773,1547.6000000000001,4,3,29,0,2,1,1,3,3,0,1,3,1,23140,3.0,13,0,9.0,5,7,0,7,3.0,1.0,3.0
3774,1802.4000000000003,3,3,33,0,2,1,1,1,1,1,1,6,2,42560,1.0,13,3,5.0,1,5,0,2,4.0,2.0,3.0
3775,1509.6000000000001,2,4,45,0,2,2,3,3,1,1,3,2,1,35800,4.0,20,1,8.0,1,5,0,3,4.0,4.0,3.0
3776,2014.2000000000003,3,3,42,0,1,0,1,4,5,1,2,4,1,31620,2.0,17,2,24.0,1,20,13,9,4.0,4.0,1.0
3777,1566.0000000000005,4,3,40,0,2,2,10,1,1,0,1,4,1,65240,0.0,13,1,9.0,2,8,7,1,1.0,1.0,4.0
3778,2644.9999999999995,2,3,33,0,2,1,9,3,3,0,2,4,1,28990,1.0,17,0,15.0,3,15,5,7,2.0,3.0,3.0
3779,2087.2,3,3,40,0,2,2,5,5,1,1,1,4,2,52310,1.0,12,2,21.0,4,21,7,7,3.0,4.0,3.0
3780,1527.3999999999999,3,3,24,0,2,2,10,2,2,1,1,4,0,23560,0.0,13,0,2.0,5,1,0,0,3.0,1.0,3.0
3781,2093.8,2,3,40,0,0,1,7,3,3,1,1,6,0,28000,3.0,12,2,8.0,0,2,2,2,4.0,4.0,3.0
3782,1636.6,4,4,45,0,2,1,4,3,3,0,3,2,0,118360,1.0,22,0,10.0,2,10,7,7,1.0,2.0,3.0
3783,1950.8000000000002,4,3,35,0,2,1,10,1,1,1,1,0,1,109030,0.0,11,0,6.0,3,5,4,2,2.0,3.0,3.0
3784,1819.8,4,4,32,0,2,1,22,4,3,1,1,7,1,29730,3.0,22,0,12.0,0,7,2,5,4.0,2.0,3.0
3785,2267.8,2,3,36,0,2,2,9,3,2,0,4,6,2,142750,3.0,18,1,7.0,5,3,1,2,3.0,4.0,2.0
3786,1971.0,3,3,48,0,2,1,12,4,3,1,1,2,0,55620,8.0,13,1,18.0,2,8,7,7,3.0,3.0,3.0
3787,1953.3999999999996,4,3,29,0,2,1,23,4,1,0,2,0,1,45370,6.0,18,1,5.0,5,1,0,0,3.0,3.0,2.0
3788,1774.0000000000005,2,4,33,0,2,1,9,1,3,1,1,0,1,76420,2.0,20,1,8.0,2,2,2,2,1.0,1.0,1.0
3789,1831.8000000000006,3,3,30,1,2,1,1,3,4,1,3,7,1,179240,1.0,13,2,10.0,2,10,6,7,2.0,1.0,3.0
3790,1716.1999999999998,3,3,38,0,1,2,9,3,2,1,1,4,1,52040,3.0,13,1,10.0,2,6,1,2,3.0,3.0,3.0
3791,1689.1999999999998,3,3,35,0,2,2,7,2,1,1,1,7,2,22770,1.0,12,1,3.0,2,3,1,2,4.0,1.0,3.0
3792,1628.5999999999997,3,3,30,0,2,1,14,3,5,1,5,5,1,27950,3.0,13,0,9.0,4,4,1,3,3.0,2.0,3.0
3793,2413.8,1,3,35,1,2,1,2,3,3,0,1,6,0,25320,1.0,13,0,1.0,2,1,0,0,1.0,1.0,3.0
3794,1623.2,3,4,53,1,2,1,19,3,1,1,2,3,1,25590,0.0,25,0,34.0,2,33,1,9,3.0,4.0,3.0
3795,1880.8,2,3,38,1,2,1,2,3,3,0,3,7,1,49080,4.0,19,1,7.0,3,5,1,4,3.0,2.0,3.0
3796,1829.4000000000005,3,3,32,0,0,1,10,4,1,0,5,6,1,23800,4.0,13,0,9.0,5,6,1,2,4.0,1.0,2.0
3797,1769.7999999999997,3,3,48,0,2,1,2,5,1,1,1,7,1,47650,8.0,12,1,10.0,4,8,7,6,3.0,1.0,2.0
3798,1850.4,3,3,34,0,2,1,3,3,1,1,2,7,2,20440,1.0,11,0,1.0,2,1,0,0,1.0,4.0,1.0
3799,1594.6000000000004,2,3,55,0,2,1,11,1,3,0,1,2,1,26930,1.0,18,0,36.0,6,36,2,13,3.0,4.0,3.0
3800,1524.4,3,3,34,0,2,1,2,2,1,1,2,6,1,65860,9.0,18,1,9.0,3,2,2,1,2.0,4.0,2.0
3801,1819.4000000000003,3,3,26,0,2,1,4,3,1,1,1,5,1,32940,1.0,11,0,1.0,6,1,0,0,1.0,4.0,3.0
3802,1763.0,4,4,38,0,2,2,14,2,2,0,1,7,1,41710,0.0,23,0,10.0,4,9,7,7,3.0,2.0,3.0
3803,1787.9999999999998,2,3,38,0,2,1,2,3,1,0,1,4,2,27780,2.0,13,0,8.0,5,3,1,2,2.0,2.0,4.0
3804,1841.2,3,3,36,0,2,0,1,3,0,1,1,6,2,23770,6.0,13,2,15.0,3,1,0,0,2.0,3.0,3.0
3805,2015.8,2,3,29,0,2,1,10,3,1,1,1,8,2,24040,1.0,17,0,10.0,3,10,1,5,2.0,1.0,3.0
3806,2328.2000000000003,4,3,35,0,2,2,12,2,1,0,2,7,2,23180,3.0,19,0,10.0,4,5,0,4,1.0,3.0,3.0
3807,1950.9999999999998,3,3,39,0,2,2,2,2,3,0,1,7,1,20080,2.0,12,0,11.0,3,7,7,6,4.0,3.0,3.0
3808,1685.9999999999998,3,4,29,0,1,1,5,1,3,0,1,6,0,62440,1.0,22,0,6.0,3,6,1,3,1.0,4.0,4.0
3809,2350.4,1,3,50,0,2,1,4,2,3,0,1,2,1,27990,4.0,12,1,27.0,0,1,0,0,3.0,3.0,3.0
3810,1654.5999999999997,3,3,23,0,2,1,7,2,1,0,3,3,1,105520,2.0,11,0,4.0,2,2,2,2,4.0,3.0,3.0
3811,2296.6,3,3,36,0,1,2,21,3,1,1,2,1,1,23290,3.0,15,0,9.0,2,3,0,2,1.0,1.0,3.0
3812,1500.6,3,3,42,0,2,1,8,2,1,0,5,3,2,40140,8.0,13,1,24.0,3,1,0,1,4.0,4.0,3.0
3813,1605.8000000000002,3,3,35,0,2,2,4,3,3,0,2,2,1,74030,1.0,12,1,10.0,4,10,6,8,2.0,3.0,2.0
3814,1494.2,3,3,34,0,1,1,25,1,1,0,1,3,1,22590,1.0,14,0,8.0,2,8,7,7,4.0,3.0,2.0
3815,1605.0000000000005,3,3,40,0,2,1,1,4,1,1,2,2,1,69320,1.0,13,0,5.0,5,5,1,2,4.0,1.0,3.0
3816,1739.3999999999999,4,4,43,0,2,1,1,1,4,1,1,3,0,46780,5.0,25,1,8.0,0,6,0,2,4.0,2.0,3.0
3817,1806.6000000000004,2,3,35,0,2,2,6,3,2,0,3,8,1,135820,1.0,17,1,1.0,3,1,0,1,3.0,4.0,2.0
3818,1645.3999999999999,3,3,46,0,2,1,12,4,5,1,1,2,2,23320,1.0,11,0,27.0,2,26,0,12,4.0,1.0,1.0
3819,2070.8,3,3,28,1,2,0,1,3,3,0,2,2,1,24130,1.0,16,1,10.0,2,1,0,0,3.0,2.0,3.0
3820,2210.8,2,3,22,0,0,2,17,2,2,1,3,7,1,97050,1.0,18,2,4.0,3,4,1,3,2.0,3.0,2.0
3821,2339.6000000000004,2,4,50,0,1,1,3,3,4,1,2,6,1,42940,2.0,20,0,32.0,2,30,12,13,2.0,3.0,3.0
3822,1574.6000000000004,3,3,32,0,2,1,3,2,1,1,3,6,1,47210,3.0,14,1,6.0,3,3,0,2,2.0,4.0,3.0
3823,2188.2,3,4,44,0,2,1,10,3,5,1,3,3,0,25190,0.0,21,2,23.0,2,22,1,10,2.0,4.0,2.0
3824,1642.4,3,3,30,0,2,1,4,3,3,0,1,5,1,21210,1.0,13,1,6.0,2,6,1,1,2.0,2.0,2.0
3825,2220.8,3,3,45,0,2,2,29,2,5,0,2,6,2,29730,1.0,12,0,10.0,2,10,1,4,3.0,1.0,3.0
3826,1969.6000000000001,2,3,45,0,0,2,2,4,1,1,2,4,1,58550,1.0,14,1,10.0,3,10,4,5,1.0,1.0,3.0
