Attrition,Total Hours Worked,Age,Department,EducationField,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
1,2032.8,31.0,1.0,3.0,2.0,25930.0,0.0,21.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0
0,1954.2,33.0,2.0,4.0,2.0,194360.0,1.0,19.0,10.0,4.0,10.0,6.0,0.0,4.0,3.0,3.0
1,2570.0,29.0,0.0,1.0,2.0,27230.0,6.0,11.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0
0,1873.9999999999995,33.0,1.0,5.0,2.0,34790.0,3.0,12.0,5.0,3.0,3.0,0.0,2.0,2.0,4.0,3.0
0,1743.4,45.0,1.0,3.0,0.0,27940.0,3.0,19.0,8.0,2.0,5.0,0.0,2.0,4.0,4.0,3.0
0,1845.0,50.0,2.0,1.0,0.0,52490.0,9.0,21.0,32.0,2.0,5.0,1.0,3.0,4.0,4.0,2.0
0,2243.8,33.0,2.0,2.0,1.0,21760.0,1.0,14.0,6.0,2.0,6.0,1.0,2.0,3.0,2.0,3.0
0,1959.0,41.0,2.0,4.0,0.0,168720.0,2.0,15.0,21.0,2.0,18.0,0.0,11.0,1.0,3.0,4.0
0,1766.4,27.0,1.0,4.0,1.0,34850.0,9.0,17.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
0,2164.0,45.0,2.0,3.0,1.0,66440.0,1.0,12.0,9.0,3.0,9.0,0.0,8.0,4.0,1.0,3.0
0,1992.0,47.0,2.0,3.0,2.0,55820.0,1.0,16.0,9.0,3.0,9.0,0.0,7.0,4.0,4.0,3.0
1,2611.2,30.0,2.0,1.0,1.0,40000.0,4.0,12.0,7.0,5.0,5.0,0.0,1.0,1.0,3.0,3.0
0,2381.4,50.0,1.0,5.0,1.0,134960.0,3.0,18.0,22.0,3.0,12.0,1.0,5.0,4.0,3.0,3.0
0,1911.2,38.0,1.0,5.0,1.0,32100.0,0.0,17.0,3.0,5.0,2.0,0.0,2.0,3.0,3.0,2.0
0,1719.0,46.0,1.0,3.0,0.0,190450.0,6.0,11.0,13.0,2.0,8.0,0.0,7.0,4.0,3.0,3.0
0,1633.0000000000002,24.0,2.0,1.0,0.0,118490.0,1.0,16.0,5.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0
1,2333.4,35.0,2.0,3.0,0.0,20700.0,1.0,13.0,5.0,1.0,4.0,0.0,2.0,3.0,2.0,1.0
0,1581.0000000000002,31.0,1.0,5.0,1.0,65020.0,1.0,12.0,4.0,3.0,4.0,0.0,3.0,3.0,1.0,3.0
0,1588.2,18.0,2.0,4.0,2.0,32300.0,1.0,12.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0
0,1638.2,54.0,2.0,3.0,1.0,136030.0,8.0,13.0,22.0,2.0,10.0,0.0,8.0,3.0,3.0,3.0
0,2388.5999999999995,35.0,1.0,3.0,0.0,119960.0,1.0,19.0,16.0,3.0,16.0,10.0,1.0,3.0,3.0,2.0
0,2512.6,30.0,1.0,1.0,1.0,56050.0,0.0,12.0,9.0,0.0,8.0,1.0,7.0,2.0,1.0,2.0
1,2073.0,20.0,1.0,1.0,2.0,63970.0,1.0,17.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0
1,1889.0,30.0,1.0,3.0,2.0,191440.0,0.0,11.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0
0,1965.6,26.0,2.0,2.0,1.0,175840.0,1.0,20.0,8.0,2.0,8.0,1.0,3.0,4.0,4.0,3.0
0,1815.8,22.0,1.0,4.0,1.0,49070.0,1.0,21.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0
0,1990.2,48.0,0.0,3.0,2.0,45540.0,2.0,11.0,19.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0
0,1615.4,48.0,2.0,3.0,2.0,54150.0,7.0,11.0,27.0,1.0,15.0,4.0,8.0,3.0,3.0,3.0
0,1719.8,41.0,1.0,1.0,2.0,47410.0,6.0,16.0,8.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0
0,1781.0000000000005,39.0,2.0,1.0,1.0,21150.0,1.0,18.0,21.0,3.0,21.0,11.0,8.0,4.0,4.0,3.0
0,1819.4000000000003,27.0,1.0,1.0,1.0,31610.0,0.0,13.0,4.0,0.0,3.0,2.0,2.0,1.0,4.0,3.0
0,1717.8,35.0,2.0,3.0,0.0,57450.0,1.0,17.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0
0,1998.2000000000005,42.0,1.0,4.0,1.0,23730.0,6.0,14.0,21.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0
0,1543.9999999999998,50.0,2.0,3.0,1.0,33100.0,4.0,22.0,8.0,3.0,1.0,0.0,0.0,1.0,4.0,3.0
0,2512.2000000000003,59.0,1.0,3.0,2.0,186650.0,3.0,12.0,30.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0
1,1647.4,37.0,2.0,2.0,1.0,44850.0,5.0,11.0,15.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0
0,2149.4,55.0,1.0,1.0,1.0,27890.0,3.0,13.0,17.0,2.0,8.0,6.0,7.0,3.0,2.0,3.0
0,1580.2,41.0,1.0,1.0,0.0,58280.0,1.0,13.0,21.0,0.0,21.0,5.0,10.0,2.0,3.0,3.0
0,2095.6,38.0,1.0,4.0,2.0,23260.0,8.0,14.0,19.0,3.0,1.0,0.0,0.0,2.0,4.0,3.0
1,1906.0,26.0,1.0,1.0,2.0,135250.0,8.0,17.0,7.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0
1,1494.8000000000002,52.0,1.0,3.0,1.0,14200.0,1.0,13.0,33.0,2.0,32.0,6.0,9.0,1.0,4.0,3.0
0,2708.4,44.0,1.0,1.0,1.0,80200.0,3.0,11.0,23.0,2.0,12.0,11.0,11.0,4.0,4.0,3.0
0,1615.3999999999996,50.0,0.0,1.0,1.0,36880.0,0.0,11.0,19.0,3.0,18.0,0.0,13.0,4.0,3.0,3.0
1,1936.8,36.0,2.0,5.0,2.0,54820.0,1.0,18.0,18.0,3.0,17.0,15.0,14.0,3.0,1.0,3.0
0,2685.9999999999995,39.0,2.0,2.0,2.0,160150.0,1.0,11.0,21.0,3.0,21.0,2.0,8.0,4.0,1.0,3.0
0,1891.0,33.0,2.0,5.0,2.0,12000.0,0.0,11.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0
0,1833.2000000000005,45.0,1.0,4.0,1.0,56610.0,3.0,12.0,26.0,2.0,9.0,1.0,1.0,4.0,4.0,4.0
0,1797.0,32.0,1.0,3.0,2.0,69290.0,9.0,20.0,10.0,6.0,8.0,7.0,7.0,4.0,3.0,3.0
0,1767.4,34.0,2.0,2.0,0.0,96130.0,0.0,12.0,16.0,5.0,15.0,0.0,9.0,2.0,4.0,2.0
0,2031.2000000000005,59.0,1.0,1.0,1.0,56740.0,3.0,12.0,14.0,6.0,6.0,0.0,4.0,2.0,4.0,1.0
0,1667.8,45.0,1.0,3.0,2.0,54840.0,1.0,20.0,6.0,6.0,6.0,0.0,4.0,2.0,2.0,3.0
0,1931.6,53.0,2.0,3.0,1.0,120610.0,2.0,20.0,30.0,2.0,15.0,6.0,12.0,3.0,2.0,3.0
1,1504.0,36.0,1.0,1.0,0.0,56600.0,7.0,12.0,9.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0
1,2046.8,26.0,2.0,1.0,1.0,48210.0,6.0,14.0,6.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0
0,2297.8,34.0,1.0,1.0,1.0,64100.0,1.0,13.0,1.0,5.0,1.0,0.0,0.0,3.0,3.0,3.0
0,1949.0,28.0,1.0,4.0,1.0,52100.0,1.0,15.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,3.0
0,1895.0,38.0,2.0,3.0,1.0,26950.0,3.0,14.0,8.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0
0,2385.6,50.0,1.0,1.0,1.0,118780.0,2.0,13.0,29.0,2.0,8.0,7.0,7.0,2.0,3.0,2.0
0,1817.8,37.0,1.0,1.0,2.0,170680.0,3.0,23.0,8.0,6.0,4.0,0.0,1.0,4.0,2.0,2.0
0,1509.1999999999998,40.0,0.0,3.0,1.0,24550.0,1.0,15.0,8.0,2.0,7.0,7.0,5.0,3.0,1.0,2.0
0,1920.2,26.0,1.0,3.0,0.0,139640.0,1.0,11.0,5.0,1.0,5.0,1.0,3.0,1.0,3.0,3.0
0,1861.6000000000004,46.0,1.0,3.0,0.0,49410.0,9.0,13.0,23.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0
0,1887.6,54.0,1.0,3.0,1.0,24780.0,6.0,11.0,13.0,0.0,9.0,7.0,0.0,3.0,3.0,3.0
0,1713.6,56.0,1.0,1.0,1.0,52280.0,2.0,11.0,18.0,4.0,5.0,0.0,3.0,1.0,3.0,3.0
0,1641.3999999999996,36.0,1.0,1.0,2.0,44780.0,0.0,18.0,15.0,3.0,14.0,7.0,8.0,4.0,4.0,2.0
0,1521.8,55.0,1.0,3.0,2.0,75470.0,7.0,16.0,31.0,2.0,9.0,6.0,2.0,3.0,1.0,4.0
0,1961.2,43.0,2.0,1.0,0.0,50550.0,5.0,22.0,18.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0
1,2271.4,20.0,2.0,2.0,2.0,34640.0,1.0,20.0,2.0,3.0,2.0,0.0,2.0,4.0,4.0,3.0
1,1634.7999999999995,21.0,1.0,1.0,2.0,57750.0,1.0,18.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0
0,2737.2,46.0,2.0,2.0,0.0,89430.0,8.0,12.0,19.0,6.0,16.0,1.0,7.0,4.0,1.0,3.0
1,2161.6,51.0,2.0,3.0,1.0,192720.0,9.0,20.0,18.0,2.0,10.0,2.0,7.0,1.0,3.0,4.0
1,1851.4000000000003,28.0,1.0,1.0,2.0,52380.0,1.0,17.0,10.0,4.0,10.0,1.0,9.0,2.0,1.0,2.0
0,1877.4,26.0,1.0,3.0,1.0,46820.0,1.0,11.0,6.0,3.0,5.0,1.0,3.0,1.0,1.0,3.0
0,1549.2,30.0,1.0,3.0,1.0,183000.0,0.0,14.0,7.0,6.0,6.0,0.0,2.0,3.0,1.0,2.0
0,1970.8,41.0,2.0,1.0,1.0,52570.0,1.0,14.0,10.0,2.0,10.0,0.0,8.0,2.0,3.0,3.0
0,1814.2000000000007,38.0,1.0,5.0,1.0,63490.0,0.0,11.0,20.0,3.0,19.0,1.0,9.0,3.0,3.0,2.0
0,1965.4,40.0,2.0,2.0,1.0,48690.0,4.0,12.0,14.0,2.0,11.0,11.0,1.0,1.0,4.0,3.0
0,1992.4,27.0,2.0,5.0,1.0,99850.0,1.0,14.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0
0,1656.6,55.0,1.0,1.0,1.0,36970.0,3.0,13.0,23.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0
0,1631.6,28.0,1.0,1.0,2.0,74570.0,3.0,11.0,10.0,1.0,8.0,1.0,7.0,3.0,3.0,4.0
1,1544.0,44.0,1.0,1.0,1.0,21190.0,9.0,15.0,24.0,3.0,20.0,3.0,6.0,2.0,1.0,3.0
0,1592.4,33.0,2.0,2.0,0.0,39830.0,4.0,12.0,9.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0
1,2445.4,35.0,2.0,1.0,2.0,61180.0,0.0,21.0,9.0,3.0,8.0,4.0,7.0,4.0,1.0,3.0
1,1932.2,33.0,1.0,1.0,2.0,62140.0,1.0,19.0,14.0,3.0,13.0,3.0,8.0,1.0,3.0,3.0
0,1655.0,28.0,0.0,0.0,0.0,63470.0,1.0,15.0,4.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0
0,1663.6,34.0,2.0,2.0,2.0,115100.0,0.0,14.0,7.0,5.0,6.0,0.0,4.0,1.0,4.0,2.0
0,2631.0,37.0,1.0,1.0,0.0,71430.0,2.0,21.0,8.0,6.0,1.0,0.0,0.0,4.0,4.0,3.0
1,2729.2,25.0,0.0,0.0,1.0,82680.0,1.0,12.0,7.0,3.0,7.0,5.0,6.0,4.0,4.0,4.0
1,1942.8,26.0,2.0,2.0,0.0,80950.0,1.0,15.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0
1,2543.4,33.0,1.0,1.0,2.0,29040.0,4.0,13.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0
0,1698.8,42.0,1.0,1.0,1.0,60320.0,0.0,14.0,23.0,2.0,22.0,13.0,7.0,4.0,1.0,3.0
1,1568.6000000000004,28.0,1.0,1.0,0.0,29760.0,1.0,14.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0
1,2605.5999999999995,50.0,1.0,3.0,2.0,159920.0,3.0,14.0,5.0,3.0,0.0,0.0,0.0,4.0,3.0,3.0
0,2002.2,33.0,2.0,3.0,1.0,46490.0,0.0,12.0,4.0,2.0,3.0,0.0,2.0,4.0,2.0,3.0
0,1773.8000000000002,34.0,2.0,2.0,1.0,26960.0,3.0,23.0,6.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0
0,1538.2000000000005,48.0,2.0,1.0,2.0,23700.0,2.0,11.0,27.0,3.0,5.0,2.0,1.0,1.0,4.0,2.0
0,1496.6,45.0,1.0,3.0,1.0,125040.0,1.0,12.0,15.0,2.0,15.0,4.0,12.0,2.0,3.0,3.0
0,1999.0,52.0,2.0,1.0,2.0,59740.0,7.0,18.0,18.0,6.0,8.0,4.0,0.0,2.0,2.0,3.0
0,2646.6,38.0,1.0,3.0,0.0,47360.0,0.0,11.0,9.0,3.0,8.0,2.0,7.0,3.0,3.0,3.0
0,1597.4000000000003,29.0,1.0,3.0,0.0,52960.0,4.0,14.0,11.0,3.0,7.0,1.0,7.0,3.0,4.0,3.0
0,1711.1999999999996,28.0,0.0,0.0,0.0,67810.0,0.0,15.0,10.0,2.0,9.0,1.0,7.0,4.0,2.0,2.0
0,1593.6,46.0,1.0,3.0,1.0,21740.0,3.0,11.0,23.0,3.0,12.0,4.0,9.0,1.0,3.0,3.0
0,1857.6,38.0,1.0,3.0,2.0,66530.0,7.0,20.0,10.0,2.0,1.0,0.0,0.0,4.0,2.0,3.0
0,1768.8000000000002,43.0,1.0,3.0,1.0,96990.0,8.0,19.0,18.0,3.0,8.0,0.0,1.0,3.0,1.0,3.0
1,1793.2,39.0,2.0,2.0,0.0,67550.0,7.0,14.0,21.0,2.0,18.0,11.0,5.0,1.0,4.0,3.0
0,1496.8,40.0,1.0,1.0,2.0,22130.0,1.0,17.0,21.0,4.0,20.0,4.0,9.0,3.0,3.0,4.0
0,2598.8,21.0,1.0,1.0,2.0,26100.0,1.0,11.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0
0,1545.0000000000002,39.0,1.0,1.0,2.0,28510.0,9.0,15.0,9.0,2.0,5.0,0.0,3.0,3.0,2.0,2.0
0,1791.6000000000004,36.0,1.0,3.0,2.0,34520.0,2.0,13.0,18.0,4.0,11.0,0.0,9.0,1.0,4.0,3.0
0,1652.8,31.0,1.0,1.0,1.0,52580.0,0.0,14.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0
0,1851.8,28.0,2.0,2.0,1.0,93550.0,0.0,11.0,6.0,4.0,5.0,0.0,4.0,1.0,2.0,1.0
0,1636.1999999999996,35.0,1.0,4.0,0.0,104960.0,1.0,13.0,5.0,2.0,5.0,0.0,2.0,4.0,4.0,3.0
0,1807.4000000000003,49.0,2.0,3.0,1.0,63800.0,6.0,23.0,22.0,1.0,9.0,2.0,3.0,4.0,2.0,3.0
0,1989.8,34.0,2.0,5.0,2.0,26570.0,2.0,13.0,5.0,3.0,3.0,0.0,2.0,4.0,3.0,2.0
0,1767.0000000000002,29.0,1.0,3.0,0.0,27160.0,0.0,18.0,8.0,2.0,7.0,1.0,1.0,4.0,2.0,2.0
0,1792.8,42.0,2.0,1.0,2.0,22010.0,4.0,12.0,16.0,3.0,1.0,0.0,0.0,2.0,4.0,3.0
0,2708.6,29.0,2.0,4.0,1.0,65400.0,1.0,22.0,10.0,2.0,10.0,1.0,2.0,2.0,4.0,2.0
0,1617.2000000000005,38.0,1.0,3.0,1.0,38160.0,1.0,13.0,7.0,2.0,7.0,5.0,0.0,3.0,3.0,4.0
0,2659.0,28.0,2.0,1.0,0.0,52530.0,1.0,15.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,3.0
1,1744.0,18.0,1.0,3.0,2.0,109650.0,1.0,18.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0
1,2236.4,33.0,1.0,1.0,2.0,49360.0,0.0,14.0,6.0,2.0,5.0,0.0,3.0,1.0,1.0,3.0
0,2029.6,41.0,1.0,3.0,1.0,25430.0,3.0,12.0,6.0,3.0,1.0,0.0,0.0,2.0,4.0,3.0
1,1784.8,31.0,2.0,5.0,1.0,53040.0,1.0,17.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0
0,1990.2000000000005,37.0,1.0,1.0,0.0,166590.0,7.0,16.0,9.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0
0,1834.2,27.0,1.0,3.0,1.0,42600.0,1.0,11.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0
0,1758.0,34.0,2.0,2.0,1.0,24760.0,1.0,19.0,6.0,2.0,6.0,1.0,3.0,2.0,3.0,2.0
0,1688.8000000000002,35.0,1.0,1.0,2.0,31020.0,1.0,13.0,6.0,3.0,5.0,1.0,4.0,3.0,3.0,1.0
1,1671.2,29.0,1.0,1.0,1.0,22440.0,1.0,12.0,11.0,5.0,11.0,3.0,10.0,4.0,1.0,1.0
0,1675.6000000000004,40.0,1.0,3.0,2.0,75960.0,9.0,11.0,20.0,0.0,18.0,2.0,13.0,2.0,3.0,2.0
1,2006.8,42.0,2.0,1.0,2.0,22850.0,0.0,16.0,22.0,3.0,21.0,13.0,14.0,3.0,1.0,2.0
0,1916.4000000000003,42.0,1.0,1.0,2.0,30340.0,7.0,21.0,9.0,3.0,6.0,1.0,5.0,2.0,1.0,4.0
0,1773.1999999999998,35.0,1.0,3.0,1.0,57150.0,6.0,24.0,10.0,0.0,8.0,1.0,7.0,4.0,3.0,3.0
0,1970.4,24.0,2.0,1.0,2.0,25760.0,8.0,17.0,6.0,3.0,4.0,1.0,2.0,4.0,2.0,3.0
1,2580.6000000000004,28.0,1.0,1.0,1.0,41970.0,1.0,13.0,1.0,3.0,1.0,0.0,0.0,3.0,4.0,2.0
0,1859.2000000000005,26.0,1.0,1.0,1.0,143360.0,1.0,21.0,8.0,3.0,8.0,0.0,7.0,1.0,4.0,3.0
0,1904.8,30.0,1.0,1.0,1.0,34480.0,1.0,11.0,10.0,3.0,10.0,1.0,4.0,3.0,4.0,3.0
0,2605.6,40.0,1.0,1.0,1.0,194060.0,3.0,20.0,16.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0
0,1722.5999999999997,35.0,1.0,3.0,0.0,65380.0,2.0,16.0,15.0,3.0,7.0,6.0,4.0,3.0,2.0,4.0
0,1882.0,34.0,1.0,1.0,2.0,43060.0,0.0,11.0,14.0,2.0,13.0,4.0,9.0,4.0,1.0,3.0
0,1988.4,35.0,1.0,3.0,1.0,22580.0,1.0,11.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0
1,1872.9999999999995,43.0,2.0,2.0,2.0,45220.0,8.0,15.0,7.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0
0,1639.8,32.0,1.0,4.0,0.0,44870.0,1.0,11.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,3.0
0,1559.8000000000002,56.0,1.0,4.0,0.0,44490.0,2.0,15.0,28.0,3.0,5.0,4.0,2.0,4.0,1.0,3.0
0,1878.2,29.0,1.0,1.0,1.0,22180.0,1.0,24.0,10.0,1.0,10.0,0.0,8.0,3.0,4.0,3.0
0,1818.8000000000004,19.0,1.0,1.0,2.0,191970.0,1.0,12.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0
0,2191.2,45.0,1.0,1.0,1.0,132120.0,4.0,13.0,7.0,4.0,3.0,0.0,2.0,1.0,3.0,2.0
0,1697.2,37.0,1.0,1.0,1.0,65770.0,1.0,13.0,14.0,1.0,14.0,3.0,11.0,4.0,4.0,2.0
0,1674.5999999999997,20.0,1.0,3.0,2.0,83920.0,1.0,17.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0
1,2592.2,44.0,0.0,0.0,2.0,45580.0,1.0,13.0,6.0,2.0,6.0,0.0,2.0,3.0,3.0,3.0
0,1507.2,53.0,1.0,1.0,0.0,40310.0,3.0,12.0,26.0,3.0,7.0,4.0,7.0,4.0,3.0,3.0
0,2222.2000000000003,29.0,1.0,3.0,1.0,79690.0,0.0,14.0,6.0,3.0,5.0,1.0,3.0,2.0,4.0,2.0
1,2450.2,22.0,1.0,3.0,1.0,26540.0,0.0,24.0,1.0,5.0,0.0,0.0,0.0,3.0,4.0,3.0
0,1481.5999999999997,46.0,1.0,1.0,1.0,165550.0,8.0,14.0,28.0,4.0,26.0,15.0,9.0,3.0,1.0,3.0
0,1547.8,44.0,1.0,1.0,2.0,45560.0,2.0,13.0,6.0,4.0,0.0,0.0,0.0,4.0,3.0,3.0
0,1942.0,33.0,1.0,1.0,1.0,60910.0,1.0,15.0,5.0,6.0,5.0,1.0,4.0,2.0,3.0,3.0
1,1791.2,41.0,1.0,1.0,0.0,195660.0,6.0,16.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
0,1870.4,30.0,2.0,2.0,0.0,48100.0,8.0,18.0,8.0,3.0,4.0,0.0,3.0,3.0,1.0,3.0
0,1689.9999999999998,40.0,2.0,3.0,1.0,45230.0,5.0,16.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0
0,1793.0,50.0,1.0,1.0,1.0,32020.0,2.0,24.0,32.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0
0,1778.6000000000004,28.0,1.0,5.0,1.0,23510.0,1.0,16.0,6.0,4.0,6.0,3.0,3.0,4.0,1.0,3.0
0,1822.4,46.0,1.0,4.0,1.0,17020.0,5.0,21.0,25.0,2.0,4.0,0.0,3.0,4.0,2.0,3.0
0,2117.4,35.0,2.0,2.0,1.0,180410.0,3.0,20.0,15.0,3.0,7.0,1.0,7.0,3.0,1.0,3.0
1,1636.2,24.0,0.0,0.0,1.0,28860.0,1.0,19.0,1.0,5.0,1.0,0.0,0.0,4.0,2.0,1.0
0,1498.6,33.0,1.0,3.0,1.0,20970.0,1.0,14.0,10.0,5.0,10.0,0.0,1.0,2.0,3.0,2.0
0,1636.8,36.0,1.0,3.0,0.0,119350.0,1.0,11.0,7.0,6.0,7.0,1.0,7.0,3.0,3.0,3.0
0,1492.8000000000002,30.0,2.0,2.0,0.0,25460.0,1.0,14.0,10.0,2.0,10.0,8.0,9.0,3.0,3.0,2.0
0,1896.6,44.0,1.0,3.0,2.0,25640.0,1.0,12.0,20.0,3.0,20.0,13.0,17.0,4.0,4.0,3.0
0,1575.2,20.0,1.0,3.0,2.0,84120.0,1.0,13.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0
0,1541.4,46.0,2.0,3.0,0.0,141180.0,2.0,22.0,12.0,3.0,6.0,1.0,4.0,4.0,4.0,2.0
0,1862.4,42.0,1.0,3.0,1.0,170460.0,7.0,11.0,10.0,3.0,4.0,0.0,3.0,4.0,1.0,4.0
0,2146.2,60.0,2.0,1.0,0.0,25640.0,0.0,14.0,12.0,3.0,11.0,1.0,9.0,2.0,4.0,3.0
0,1825.4,32.0,2.0,1.0,1.0,102660.0,1.0,11.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0
0,2089.8,32.0,1.0,1.0,2.0,50700.0,4.0,12.0,10.0,6.0,8.0,0.0,7.0,4.0,3.0,3.0
0,1978.4,36.0,2.0,2.0,0.0,178610.0,2.0,18.0,17.0,2.0,7.0,7.0,7.0,3.0,1.0,3.0
0,1524.2,33.0,2.0,2.0,1.0,42300.0,0.0,12.0,15.0,0.0,14.0,4.0,10.0,1.0,4.0,3.0
0,1819.0,40.0,1.0,3.0,0.0,37800.0,7.0,12.0,7.0,2.0,5.0,1.0,3.0,2.0,2.0,4.0
0,1997.6,25.0,1.0,3.0,2.0,27680.0,0.0,22.0,5.0,0.0,4.0,1.0,1.0,3.0,4.0,3.0
0,2292.6,30.0,2.0,2.0,1.0,90710.0,0.0,19.0,12.0,2.0,11.0,5.0,7.0,4.0,2.0,3.0
0,2354.8,42.0,0.0,3.0,1.0,106480.0,3.0,13.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0
0,2429.4,35.0,1.0,1.0,1.0,136100.0,4.0,22.0,16.0,4.0,13.0,4.0,12.0,3.0,4.0,2.0
0,2294.4,27.0,1.0,1.0,1.0,34080.0,1.0,24.0,9.0,2.0,9.0,6.0,8.0,1.0,1.0,2.0
0,1566.4,54.0,1.0,3.0,0.0,29830.0,7.0,14.0,33.0,2.0,5.0,1.0,4.0,4.0,3.0,1.0
0,1493.8,44.0,0.0,1.0,1.0,76320.0,1.0,21.0,10.0,3.0,10.0,7.0,7.0,1.0,4.0,3.0
1,2095.8,19.0,2.0,4.0,2.0,98240.0,1.0,18.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0
0,1835.6000000000004,29.0,1.0,1.0,0.0,99500.0,1.0,20.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0
0,1913.8,54.0,1.0,1.0,1.0,20930.0,3.0,19.0,36.0,2.0,10.0,0.0,9.0,4.0,4.0,3.0
0,2150.8,31.0,1.0,1.0,1.0,99800.0,1.0,12.0,6.0,1.0,6.0,0.0,1.0,3.0,1.0,2.0
0,1821.4000000000003,31.0,2.0,2.0,2.0,38940.0,1.0,12.0,10.0,3.0,10.0,1.0,8.0,3.0,1.0,3.0
0,1835.4,59.0,1.0,5.0,2.0,40510.0,5.0,16.0,13.0,3.0,6.0,0.0,5.0,3.0,4.0,3.0
0,1630.0000000000002,43.0,1.0,1.0,1.0,168350.0,3.0,17.0,25.0,3.0,8.0,0.0,7.0,3.0,4.0,3.0
0,1670.3999999999996,49.0,2.0,1.0,1.0,62300.0,2.0,14.0,23.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0
0,1505.4000000000003,36.0,2.0,2.0,1.0,47170.0,1.0,19.0,12.0,3.0,11.0,0.0,7.0,3.0,2.0,2.0
0,1525.8000000000002,48.0,1.0,1.0,2.0,132370.0,5.0,13.0,7.0,2.0,1.0,0.0,0.0,4.0,2.0,2.0
0,1997.2,27.0,1.0,1.0,0.0,37550.0,1.0,19.0,5.0,2.0,5.0,0.0,3.0,1.0,3.0,3.0
0,2168.5999999999995,29.0,2.0,3.0,0.0,65820.0,1.0,19.0,6.0,3.0,6.0,1.0,0.0,3.0,4.0,3.0
0,1540.6,48.0,2.0,2.0,2.0,74060.0,6.0,14.0,25.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0
0,1701.7999999999995,29.0,1.0,5.0,0.0,48050.0,3.0,16.0,9.0,2.0,7.0,1.0,7.0,4.0,4.0,2.0
0,1496.2,34.0,2.0,3.0,1.0,27410.0,0.0,15.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0
0,1747.6,44.0,1.0,1.0,1.0,42620.0,7.0,18.0,26.0,2.0,22.0,3.0,10.0,2.0,2.0,3.0
0,2730.4,33.0,1.0,1.0,0.0,161840.0,0.0,13.0,10.0,2.0,9.0,0.0,8.0,4.0,3.0,3.0
